,0
2020-09-24 10:39:52.133410,7505.580333709371
2020-09-25 10:39:52.133410,7529.602644809519
2020-09-26 10:39:52.133410,7527.488716889503
2020-09-27 10:39:52.133410,10021.202496308528
2020-09-28 10:39:52.133410,10021.202496308528
2020-09-29 10:39:52.133410,10021.202496308528
2020-09-30 10:39:52.133410,10021.202496308528
2020-10-01 10:39:52.133410,10021.202496308528
2020-10-02 10:39:52.133410,10021.202496308528
2020-10-03 10:39:52.133410,10021.202496308528
2020-10-04 10:39:52.133410,10021.202496308528
2020-10-05 10:39:52.133410,10021.202496308528
2020-10-06 10:39:52.133410,10021.202496308528
2020-10-07 10:39:52.133410,10021.202496308528
2020-10-08 10:39:52.133410,10021.202496308528
2020-10-09 10:39:52.133410,10021.202496308528
2020-10-10 10:39:52.133410,10021.202496308528
2020-10-11 10:39:52.133410,10021.202496308528
2020-10-12 10:39:52.133410,10021.202496308528
2020-10-13 10:39:52.133410,10021.202496308528
2020-10-14 10:39:52.133410,10021.202496308528
2020-10-15 10:39:52.133410,7525.564140369054
2020-10-16 10:39:52.133410,7483.949172063852
2020-10-17 10:39:52.133410,7522.762707256454
2020-10-18 10:39:52.133410,7576.378962970092
2020-10-19 10:39:52.133410,7609.682894369969
2020-10-20 10:39:52.133410,7577.93208882383
2020-10-21 10:39:52.133410,7551.011110927672
2020-10-22 10:39:52.133410,7510.369984962285
2020-10-23 10:39:52.133410,10009.420661892782
2020-10-24 10:39:52.133410,10009.420661892782
2020-10-25 10:39:52.133410,10009.420661892782
2020-10-26 10:39:52.133410,10009.420661892782
2020-10-27 10:39:52.133410,10009.420661892782
2020-10-28 10:39:52.133410,10009.420661892782
2020-10-29 10:39:52.133410,10009.420661892782
2020-10-30 10:39:52.133410,10009.420661892782
2020-10-31 10:39:52.133410,10009.420661892782
2020-11-01 10:39:52.133410,10009.420661892782
2020-11-02 10:39:52.133410,10009.420661892782
2020-11-03 10:39:52.133410,10009.420661892782
2020-11-04 10:39:52.133410,10009.420661892782
2020-11-05 10:39:52.133410,10009.420661892782
2020-11-06 10:39:52.133410,10009.420661892782
2020-11-07 10:39:52.133410,10009.420661892782
2020-11-08 10:39:52.133410,10009.420661892782
2020-11-09 10:39:52.133410,10009.420661892782
2020-11-10 10:39:52.133410,10009.420661892782
2020-11-11 10:39:52.133410,10009.420661892782
2020-11-12 10:39:52.133410,10009.420661892782
2020-11-13 10:39:52.133410,10009.420661892782
2020-11-14 10:39:52.133410,10009.420661892782
2020-11-15 10:39:52.133410,10009.420661892782
2020-11-16 10:39:52.133410,10009.420661892782
2020-11-17 10:39:52.133410,10009.420661892782
2020-11-18 10:39:52.133410,10009.420661892782
2020-11-19 10:39:52.133410,10009.420661892782
2020-11-20 10:39:52.133410,10009.420661892782
2020-11-21 10:39:52.133410,10009.420661892782
2020-11-22 10:39:52.133410,10009.420661892782
2020-11-23 10:39:52.133410,10009.420661892782
2020-11-24 10:39:52.133410,10009.420661892782
2020-11-25 10:39:52.133410,10009.420661892782
2020-11-26 10:39:52.133410,10009.420661892782
2020-11-27 10:39:52.133410,10009.420661892782
2020-11-28 10:39:52.133410,10009.420661892782
2020-11-29 10:39:52.133410,10009.420661892782
2020-11-30 10:39:52.133410,7475.455256732
2020-12-01 10:39:52.133410,7526.786848275504
2020-12-02 10:39:52.133410,7608.615388506606
2020-12-03 10:39:52.133410,7560.02935378554
2020-12-04 10:39:52.133410,7585.41084522212
2020-12-05 10:39:52.133410,7610.521132199895
2020-12-06 10:39:52.133410,7615.013649033438
2020-12-07 10:39:52.133410,7694.300020999873
2020-12-08 10:39:52.133410,7831.978222276007
2020-12-09 10:39:52.133410,7841.218149058906
2020-12-10 10:39:52.133410,7972.51679871445
2020-12-11 10:39:52.133410,10394.646886472014
2020-12-12 10:39:52.133410,10394.646886472014
2020-12-13 10:39:52.133410,10394.646886472014
2020-12-14 10:39:52.133410,10394.646886472014
2020-12-15 10:39:52.133410,10394.646886472014
2020-12-16 10:39:52.133410,10394.646886472014
2020-12-17 10:39:52.133410,10394.646886472014
2020-12-18 10:39:52.133410,10394.646886472014
2020-12-19 10:39:52.133410,10394.646886472014
2020-12-20 10:39:52.133410,10394.646886472014
2020-12-21 10:39:52.133410,10394.646886472014
2020-12-22 10:39:52.133410,10394.646886472014
2020-12-23 10:39:52.133410,10394.646886472014
2020-12-24 10:39:52.133410,10394.646886472014
2020-12-25 10:39:52.133410,10394.646886472014
2020-12-26 10:39:52.133410,10394.646886472014
2020-12-27 10:39:52.133410,10394.646886472014
2020-12-28 10:39:52.133410,10394.646886472014
2020-12-29 10:39:52.133410,10394.646886472014
2020-12-30 10:39:52.133410,10394.646886472014
2020-12-31 10:39:52.133410,10394.646886472014
2021-01-01 10:39:52.133410,10394.646886472014
2021-01-02 10:39:52.133410,10394.646886472014
2021-01-03 10:39:52.133410,10394.646886472014
2021-01-04 10:39:52.133410,10394.646886472014
2021-01-05 10:39:52.133410,10394.646886472014
2021-01-06 10:39:52.133410,8196.848926529494
2021-01-07 10:39:52.133410,8163.668910122782
2021-01-08 10:39:52.133410,8044.086801598432
2021-01-09 10:39:52.133410,10223.447127579075
2021-01-10 10:39:52.133410,10223.447127579075
2021-01-11 10:39:52.133410,10223.447127579075
2021-01-12 10:39:52.133410,10223.447127579075
2021-01-13 10:39:52.133410,10223.447127579075
2021-01-14 10:39:52.133410,10223.447127579075
2021-01-15 10:39:52.133410,10223.447127579075
2021-01-16 10:39:52.133410,10223.447127579075
2021-01-17 10:39:52.133410,10223.447127579075
2021-01-18 10:39:52.133410,10223.447127579075
2021-01-19 10:39:52.133410,10223.447127579075
2021-01-20 10:39:52.133410,10223.447127579075
2021-01-21 10:39:52.133410,8194.755558797498
2021-01-22 10:39:52.133410,8108.346942485263
2021-01-23 10:39:52.133410,8089.815287626375
2021-01-24 10:39:52.133410,10055.403730516573
2021-01-25 10:39:52.133410,10055.403730516573
2021-01-26 10:39:52.133410,10055.403730516573
2021-01-27 10:39:52.133410,10055.403730516573
2021-01-28 10:39:52.133410,10055.403730516573
2021-01-29 10:39:52.133410,10055.403730516573
2021-01-30 10:39:52.133410,10055.403730516573
2021-01-31 10:39:52.133410,10055.403730516573
2021-02-01 10:39:52.133410,10055.403730516573
2021-02-02 10:39:52.133410,10055.403730516573
2021-02-03 10:39:52.133410,10055.403730516573
2021-02-04 10:39:52.133410,10055.403730516573
2021-02-05 10:39:52.133410,10055.403730516573
2021-02-06 10:39:52.133410,10055.403730516573
2021-02-07 10:39:52.133410,10055.403730516573
2021-02-08 10:39:52.133410,10055.403730516573
2021-02-09 10:39:52.133410,10055.403730516573
2021-02-10 10:39:52.133410,10055.403730516573
2021-02-11 10:39:52.133410,10055.403730516573
2021-02-12 10:39:52.133410,10055.403730516573
2021-02-13 10:39:52.133410,10055.403730516573
2021-02-14 10:39:52.133410,10055.403730516573
2021-02-15 10:39:52.133410,10055.403730516573
2021-02-16 10:39:52.133410,8497.067766789962
2021-02-17 10:39:52.133410,8504.050934241945
2021-02-18 10:39:52.133410,8530.049211589938
2021-02-19 10:39:52.133410,8526.050730396088
2021-02-20 10:39:52.133410,8498.97693465665
2021-02-21 10:39:52.133410,8510.275988464007
2021-02-22 10:39:52.133410,8561.937107105394
2021-02-23 10:39:52.133410,8538.246685177359
2021-02-24 10:39:52.133410,8502.058856597181
2021-02-25 10:39:52.133410,10099.454291893633
2021-02-26 10:39:52.133410,10099.454291893633
2021-02-27 10:39:52.133410,10099.454291893633
2021-02-28 10:39:52.133410,10099.454291893633
2021-03-01 10:39:52.133410,10099.454291893633
2021-03-02 10:39:52.133410,7587.1210261645665
2021-03-03 10:39:52.133410,7658.271662431099
2021-03-04 10:39:52.133410,7709.964879635868
2021-03-05 10:39:52.133410,7652.30078194373
2021-03-06 10:39:52.133410,7499.068330166411
2021-03-07 10:39:52.133410,10001.896695849502
2021-03-08 10:39:52.133410,10001.896695849502
2021-03-09 10:39:52.133410,10001.896695849502
2021-03-10 10:39:52.133410,10001.896695849502
2021-03-11 10:39:52.133410,10001.896695849502
2021-03-12 10:39:52.133410,10001.896695849502
2021-03-13 10:39:52.133410,10001.896695849502
2021-03-14 10:39:52.133410,10001.896695849502
2021-03-15 10:39:52.133410,10001.896695849502
2021-03-16 10:39:52.133410,10001.896695849502
2021-03-17 10:39:52.133410,10001.896695849502
2021-03-18 10:39:52.133410,10001.896695849502
2021-03-19 10:39:52.133410,10001.896695849502
2021-03-20 10:39:52.133410,10001.896695849502
2021-03-21 10:39:52.133410,10001.896695849502
2021-03-22 10:39:52.133410,10001.896695849502
2021-03-23 10:39:52.133410,7780.038514541439
2021-03-24 10:39:52.133410,7638.016098566185
2021-03-25 10:39:52.133410,7597.522681467218
2021-03-26 10:39:52.133410,9929.151706695691
2021-03-27 10:39:52.133410,9929.151706695691
2021-03-28 10:39:52.133410,9929.151706695691
2021-03-29 10:39:52.133410,9929.151706695691
2021-03-30 10:39:52.133410,9929.151706695691
2021-03-31 10:39:52.133410,9929.151706695691
2021-04-01 10:39:52.133410,9929.151706695691
2021-04-02 10:39:52.133410,9929.151706695691
2021-04-03 10:39:52.133410,9929.151706695691
2021-04-04 10:39:52.133410,9929.151706695691
2021-04-05 10:39:52.133410,9929.151706695691
2021-04-06 10:39:52.133410,9929.151706695691
2021-04-07 10:39:52.133410,8559.683432492906
2021-04-08 10:39:52.133410,8568.775856997108
2021-04-09 10:39:52.133410,8595.512767062522
2021-04-10 10:39:52.133410,8638.426170922534
2021-04-11 10:39:52.133410,8697.205490891794
2021-04-12 10:39:52.133410,8676.770955867309
2021-04-13 10:39:52.133410,8643.295519323767
2021-04-14 10:39:52.133410,8708.446141854405
2021-04-15 10:39:52.133410,8608.908778401272
2021-04-16 10:39:52.133410,9957.956956428952
2021-04-17 10:39:52.133410,9957.956956428952
2021-04-18 10:39:52.133410,9957.956956428952
2021-04-19 10:39:52.133410,9957.956956428952
2021-04-20 10:39:52.133410,9957.956956428952
2021-04-21 10:39:52.133410,9957.956956428952
2021-04-22 10:39:52.133410,9957.956956428952
2021-04-23 10:39:52.133410,9957.956956428952
2021-04-24 10:39:52.133410,9957.956956428952
2021-04-25 10:39:52.133410,9957.956956428952
2021-04-26 10:39:52.133410,9957.956956428952
2021-04-27 10:39:52.133410,9957.956956428952
2021-04-28 10:39:52.133410,9957.956956428952
2021-04-29 10:39:52.133410,9957.956956428952
2021-04-30 10:39:52.133410,9957.956956428952
2021-05-01 10:39:52.133410,9957.956956428952
2021-05-02 10:39:52.133410,9957.956956428952
2021-05-03 10:39:52.133410,9957.956956428952
2021-05-04 10:39:52.133410,7920.052410115537
2021-05-05 10:39:52.133410,7891.572172368058
2021-05-06 10:39:52.133410,8023.930098655438
2021-05-07 10:39:52.133410,8123.029605055691
2021-05-08 10:39:52.133410,8273.383229219298
2021-05-09 10:39:52.133410,10349.89923670242
2021-05-10 10:39:52.133410,10349.89923670242
2021-05-11 10:39:52.133410,8132.826235310704
2021-05-12 10:39:52.133410,8183.4032505769455
2021-05-13 10:39:52.133410,8175.955390637558
2021-05-14 10:39:52.133410,8081.185328445635
2021-05-15 10:39:52.133410,10179.512103560486
2021-05-16 10:39:52.133410,10179.512103560486
2021-05-17 10:39:52.133410,10179.512103560486
2021-05-18 10:39:52.133410,10179.512103560486
2021-05-19 10:39:52.133410,10179.512103560486
2021-05-20 10:39:52.133410,10179.512103560486
2021-05-21 10:39:52.133410,10179.512103560486
2021-05-22 10:39:52.133410,10179.512103560486
2021-05-23 10:39:52.133410,10179.512103560486
2021-05-24 10:39:52.133410,10179.512103560486
2021-05-25 10:39:52.133410,10179.512103560486
2021-05-26 10:39:52.133410,10179.512103560486
2021-05-27 10:39:52.133410,10179.512103560486
2021-05-28 10:39:52.133410,10179.512103560486
2021-05-29 10:39:52.133410,10179.512103560486
2021-05-30 10:39:52.133410,10179.512103560486
2021-05-31 10:39:52.133410,10179.512103560486
2021-06-01 10:39:52.133410,10179.512103560486
2021-06-02 10:39:52.133410,10179.512103560486
2021-06-03 10:39:52.133410,10179.512103560486
2021-06-04 10:39:52.133410,10179.512103560486
2021-06-05 10:39:52.133410,10179.512103560486
2021-06-06 10:39:52.133410,10179.512103560486
2021-06-07 10:39:52.133410,10179.512103560486
2021-06-08 10:39:52.133410,10179.512103560486
2021-06-09 10:39:52.133410,10179.512103560486
2021-06-10 10:39:52.133410,10179.512103560486
2021-06-11 10:39:52.133410,10179.512103560486
2021-06-12 10:39:52.133410,10179.512103560486
2021-06-13 10:39:52.133410,10179.512103560486
2021-06-14 10:39:52.133410,10179.512103560486
2021-06-15 10:39:52.133410,10179.512103560486
2021-06-16 10:39:52.133410,10179.512103560486
2021-06-17 10:39:52.133410,10179.512103560486
2021-06-18 10:39:52.133410,10179.512103560486
2021-06-19 10:39:52.133410,10179.512103560486
2021-06-20 10:39:52.133410,10179.512103560486
2021-06-21 10:39:52.133410,10179.512103560486
2021-06-22 10:39:52.133410,10179.512103560486
2021-06-23 10:39:52.133410,10179.512103560486
2021-06-24 10:39:52.133410,10179.512103560486
2021-06-25 10:39:52.133410,10179.512103560486
2021-06-26 10:39:52.133410,10179.512103560486
2021-06-27 10:39:52.133410,10179.512103560486
2021-06-28 10:39:52.133410,10179.512103560486
2021-06-29 10:39:52.133410,10179.512103560486
2021-06-30 10:39:52.133410,10179.512103560486
2021-07-01 10:39:52.133410,10179.512103560486
2021-07-02 10:39:52.133410,10179.512103560486
2021-07-03 10:39:52.133410,10179.512103560486
2021-07-04 10:39:52.133410,10179.512103560486
2021-07-05 10:39:52.133410,10179.512103560486
2021-07-06 10:39:52.133410,10179.512103560486
2021-07-07 10:39:52.133410,10179.512103560486
2021-07-08 10:39:52.133410,10179.512103560486
2021-07-09 10:39:52.133410,10179.512103560486
2021-07-10 10:39:52.133410,10179.512103560486
2021-07-11 10:39:52.133410,10179.512103560486
2021-07-12 10:39:52.133410,10179.512103560486
2021-07-13 10:39:52.133410,10179.512103560486
2021-07-14 10:39:52.133410,10179.512103560486
2021-07-15 10:39:52.133410,10179.512103560486
2021-07-16 10:39:52.133410,10179.512103560486
2021-07-17 10:39:52.133410,10179.512103560486
2021-07-18 10:39:52.133410,10179.512103560486
2021-07-19 10:39:52.133410,10179.512103560486
2021-07-20 10:39:52.133410,10179.512103560486
2021-07-21 10:39:52.133410,10179.512103560486
2021-07-22 10:39:52.133410,10179.512103560486
2021-07-23 10:39:52.133410,10179.512103560486
2021-07-24 10:39:52.133410,10179.512103560486
2021-07-25 10:39:52.133410,10179.512103560486
2021-07-26 10:39:52.133410,10179.512103560486
2021-07-27 10:39:52.133410,10179.512103560486
2021-07-28 10:39:52.133410,10179.512103560486
2021-07-29 10:39:52.133410,10179.512103560486
2021-07-30 10:39:52.133410,10179.512103560486
2021-07-31 10:39:52.133410,10179.512103560486
2021-08-01 10:39:52.133410,10179.512103560486
2021-08-02 10:39:52.133410,10179.512103560486
2021-08-03 10:39:52.133410,10179.512103560486
2021-08-04 10:39:52.133410,10179.512103560486
2021-08-05 10:39:52.133410,10179.512103560486
2021-08-06 10:39:52.133410,10179.512103560486
2021-08-07 10:39:52.133410,10179.512103560486
2021-08-08 10:39:52.133410,10179.512103560486
2021-08-09 10:39:52.133410,10179.512103560486
2021-08-10 10:39:52.133410,10179.512103560486
2021-08-11 10:39:52.133410,10179.512103560486
2021-08-12 10:39:52.133410,10179.512103560486
2021-08-13 10:39:52.133410,10179.512103560486
2021-08-14 10:39:52.133410,10179.512103560486
2021-08-15 10:39:52.133410,10179.512103560486
2021-08-16 10:39:52.133410,10179.512103560486
2021-08-17 10:39:52.133410,10179.512103560486
2021-08-18 10:39:52.133410,10179.512103560486
2021-08-19 10:39:52.133410,10179.512103560486
2021-08-20 10:39:52.133410,10179.512103560486
2021-08-21 10:39:52.133410,10179.512103560486
2021-08-22 10:39:52.133410,10179.512103560486
2021-08-23 10:39:52.133410,10179.512103560486
2021-08-24 10:39:52.133410,10179.512103560486
2021-08-25 10:39:52.133410,10179.512103560486
2021-08-26 10:39:52.133410,10179.512103560486
2021-08-27 10:39:52.133410,10179.512103560486
2021-08-28 10:39:52.133410,10179.512103560486
2021-08-29 10:39:52.133410,10179.512103560486
2021-08-30 10:39:52.133410,10179.512103560486
2021-08-31 10:39:52.133410,10179.512103560486
2021-09-01 10:39:52.133410,10179.512103560486
2021-09-02 10:39:52.133410,10179.512103560486
2021-09-03 10:39:52.133410,10179.512103560486
2021-09-04 10:39:52.133410,10179.512103560486
2021-09-05 10:39:52.133410,10179.512103560486
2021-09-06 10:39:52.133410,10179.512103560486
2021-09-07 10:39:52.133410,10179.512103560486
2021-09-08 10:39:52.133410,10179.512103560486
2021-09-09 10:39:52.133410,10179.512103560486
2021-09-10 10:39:52.133410,10179.512103560486
2021-09-11 10:39:52.133410,10179.512103560486
2021-09-12 10:39:52.133410,10179.512103560486
2021-09-13 10:39:52.133410,10179.512103560486
2021-09-14 10:39:52.133410,10179.512103560486
2021-09-15 10:39:52.133410,10179.512103560486
2021-09-16 10:39:52.133410,10179.512103560486
2021-09-17 10:39:52.133410,10179.512103560486
2021-09-18 10:39:52.133410,10179.512103560486
2021-09-19 10:39:52.133410,10179.512103560486
2021-09-20 10:39:52.133410,10179.512103560486
2021-09-21 10:39:52.133410,10179.512103560486
2021-09-22 10:39:52.133410,10179.512103560486
2021-09-23 10:39:52.133410,10179.512103560486
2021-09-24 10:39:52.133410,10179.512103560486
2021-09-25 10:39:52.133410,10179.512103560486
2021-09-26 10:39:52.133410,10179.512103560486
2021-09-27 10:39:52.133410,10179.512103560486
2021-09-28 10:39:52.133410,10179.512103560486
2021-09-29 10:39:52.133410,10179.512103560486
2021-09-30 10:39:52.133410,10179.512103560486
2021-10-01 10:39:52.133410,10179.512103560486
2021-10-02 10:39:52.133410,10179.512103560486
2021-10-03 10:39:52.133410,10179.512103560486
2021-10-04 10:39:52.133410,10179.512103560486
2021-10-05 10:39:52.133410,10179.512103560486
2021-10-06 10:39:52.133410,10179.512103560486
2021-10-07 10:39:52.133410,10179.512103560486
2021-10-08 10:39:52.133410,10179.512103560486
2021-10-09 10:39:52.133410,10179.512103560486
2021-10-10 10:39:52.133410,10179.512103560486
2021-10-11 10:39:52.133410,10179.512103560486
2021-10-12 10:39:52.133410,10179.512103560486
2021-10-13 10:39:52.133410,10179.512103560486
2021-10-14 10:39:52.133410,10179.512103560486
2021-10-15 10:39:52.133410,10179.512103560486
2021-10-16 10:39:52.133410,10179.512103560486
2021-10-17 10:39:52.133410,10179.512103560486
2021-10-18 10:39:52.133410,10179.512103560486
2021-10-19 10:39:52.133410,10179.512103560486
2021-10-20 10:39:52.133410,10179.512103560486
2021-10-21 10:39:52.133410,10179.512103560486
2021-10-22 10:39:52.133410,10179.512103560486
2021-10-23 10:39:52.133410,10179.512103560486
2021-10-24 10:39:52.133410,10179.512103560486
2021-10-25 10:39:52.133410,10179.512103560486
2021-10-26 10:39:52.133410,10179.512103560486
2021-10-27 10:39:52.133410,10179.512103560486
2021-10-28 10:39:52.133410,10179.512103560486
2021-10-29 10:39:52.133410,10179.512103560486
2021-10-30 10:39:52.133410,10179.512103560486
2021-10-31 10:39:52.133410,10179.512103560486
2021-11-01 10:39:52.133410,10179.512103560486
2021-11-02 10:39:52.133410,10179.512103560486
2021-11-03 10:39:52.133410,10179.512103560486
2021-11-04 10:39:52.133410,10179.512103560486
2021-11-05 10:39:52.133410,10179.512103560486
2021-11-06 10:39:52.133410,10179.512103560486
2021-11-07 10:39:52.133410,10179.512103560486
2021-11-08 10:39:52.133410,10179.512103560486
2021-11-09 10:39:52.133410,10179.512103560486
2021-11-10 10:39:52.133410,10179.512103560486
2021-11-11 10:39:52.133410,10179.512103560486
2021-11-12 10:39:52.133410,10179.512103560486
2021-11-13 10:39:52.133410,10179.512103560486
2021-11-14 10:39:52.133410,10179.512103560486
2021-11-15 10:39:52.133410,10179.512103560486
2021-11-16 10:39:52.133410,10179.512103560486
2021-11-17 10:39:52.133410,10179.512103560486
2021-11-18 10:39:52.133410,10179.512103560486
2021-11-19 10:39:52.133410,10179.512103560486
2021-11-20 10:39:52.133410,10179.512103560486
2021-11-21 10:39:52.133410,10179.512103560486
2021-11-22 10:39:52.133410,10179.512103560486
2021-11-23 10:39:52.133410,10179.512103560486
2021-11-24 10:39:52.133410,10179.512103560486
2021-11-25 10:39:52.133410,10179.512103560486
2021-11-26 10:39:52.133410,10179.512103560486
2021-11-27 10:39:52.133410,10179.512103560486
2021-11-28 10:39:52.133410,10179.512103560486
2021-11-29 10:39:52.133410,10179.512103560486
2021-11-30 10:39:52.133410,10179.512103560486
2021-12-01 10:39:52.133410,10179.512103560486
2021-12-02 10:39:52.133410,10179.512103560486
2021-12-03 10:39:52.133410,10179.512103560486
2021-12-04 10:39:52.133410,10179.512103560486
2021-12-05 10:39:52.133410,10179.512103560486
2021-12-06 10:39:52.133410,10179.512103560486
2021-12-07 10:39:52.133410,10179.512103560486
2021-12-08 10:39:52.133410,10179.512103560486
2021-12-09 10:39:52.133410,10179.512103560486
2021-12-10 10:39:52.133410,10179.512103560486
2021-12-11 10:39:52.133410,10179.512103560486
2021-12-12 10:39:52.133410,10179.512103560486
2021-12-13 10:39:52.133410,10179.512103560486
2021-12-14 10:39:52.133410,10179.512103560486
2021-12-15 10:39:52.133410,10179.512103560486
2021-12-16 10:39:52.133410,10179.512103560486
2021-12-17 10:39:52.133410,10179.512103560486
2021-12-18 10:39:52.133410,10179.512103560486
2021-12-19 10:39:52.133410,10179.512103560486
2021-12-20 10:39:52.133410,10179.512103560486
2021-12-21 10:39:52.133410,10179.512103560486
2021-12-22 10:39:52.133410,10179.512103560486
2021-12-23 10:39:52.133410,10179.512103560486
2021-12-24 10:39:52.133410,10179.512103560486
2021-12-25 10:39:52.133410,10179.512103560486
2021-12-26 10:39:52.133410,10179.512103560486
2021-12-27 10:39:52.133410,10179.512103560486
2021-12-28 10:39:52.133410,7666.3324944795195
2021-12-29 10:39:52.133410,7619.310273645709
2021-12-30 10:39:52.133410,7626.072633967924
2021-12-31 10:39:52.133410,7595.5129870684705
2022-01-01 10:39:52.133410,7579.510821906151
2022-01-02 10:39:52.133410,10118.114398537178
2022-01-03 10:39:52.133410,10118.114398537178
