entry_date,exit_date,direction,entry_price,exit_price,size,pnl,pnl_pct
2021-12-27 10:45:54.855681,2022-01-01 10:45:54.855681,long,379.1311137598693,370.72527965501075,6.898946571970053,-57.991400382262995,-2.2171311717198137
2022-01-10 10:45:54.855681,2022-01-16 10:45:54.855681,long,393.2682442144302,384.7132962040582,6.610829422938549,-56.55530201867654,-2.175346760443581
2022-01-22 10:45:54.855681,2022-01-29 10:45:54.855681,long,426.45929655452505,415.8528904717879,4.644181810227941,-49.258078201339,-2.4870852079973584
2022-10-23 10:45:54.855681,2022-10-29 10:45:54.855681,long,243.1912707440744,238.00269581061,6.3435001440895675,-32.91372583805091,-2.133536667491927
2022-12-09 10:45:54.855681,2022-12-18 10:45:54.855681,long,252.93899260468072,248.79875832333983,6.077726813588863,-25.163212906245374,-1.6368509412906862
2023-01-12 10:45:54.855681,2023-01-18 10:45:54.855681,long,267.5285351920741,260.9338237909764,5.730477319263337,-37.790844111077696,-2.465049717542458
2023-01-30 10:45:54.855681,2023-02-13 10:45:54.855681,long,274.64031703370995,305.13790510725704,4.447851603822395,135.64874602564117,11.104556098296287
2023-02-14 10:45:54.855681,2023-02-27 10:45:54.855681,long,316.0797060538349,315.81352236373425,8.156642885018897,-2.1711653019676307,-0.08421410327916601
2023-05-14 10:45:54.855681,2023-05-23 10:45:54.855681,long,342.018362528267,345.97621170588167,6.026153987867006,23.850608605058746,1.157203709285508
2023-05-27 10:45:54.855681,2023-06-03 10:45:54.855681,long,358.93889508780126,360.75571655686656,7.191307224797208,13.065321356655991,0.5061645572349812
2023-06-08 10:45:54.855681,2023-06-12 10:45:54.855681,long,386.95895144289875,374.55900859058335,6.675668533298813,-82.77790831390548,-3.2044594926873504
2023-08-07 10:45:54.855681,2023-08-29 10:45:54.855681,long,371.1102876418486,392.7027744188151,6.901629281786998,149.02333900651092,5.818347670761703
2023-09-01 10:45:54.855681,2023-09-09 10:45:54.855681,long,414.15863452137006,408.04540897967814,6.270947360069472,-38.335715572182195,-1.476058937840757
2023-10-05 10:45:54.855681,2023-10-11 10:45:54.855681,long,414.67827239819286,406.0687888881892,6.236893667032875,-53.69643317996577,-2.0761838955807264
2023-11-27 10:45:54.855681,2023-12-01 10:45:54.855681,long,439.36946116164614,422.50360015512575,4.682372789597933,-78.97224865007188,-3.8386511802456287
2024-03-14 10:45:54.855681,2024-03-23 10:45:54.855681,long,372.36467845200167,381.0468431078584,4.1102976714858235,35.68628116842452,2.3316294907321335
2024-04-23 10:45:54.855681,2024-05-10 10:45:54.855681,long,393.08365800414265,405.6390496242589,6.510119630779795,81.73710145824705,3.194076213665425
2024-06-07 10:45:54.855681,2024-06-18 10:45:54.855681,long,417.5570077599631,437.3930845248497,6.17433343659228,122.47455202025073,4.750507450778936
2024-11-18 10:45:54.855681,2024-12-02 10:45:54.855681,long,430.76636431993614,435.5849761242686,6.052945212183739,29.166793250406315,1.118613755263776
2025-02-26 10:45:54.855681,2025-02-28 10:45:54.855681,long,445.94139508516537,426.84807012402064,5.860364843319354,-111.89385034436444,-4.281577169461541
2025-03-05 10:45:54.855681,2025-03-14 10:45:54.855681,long,456.969876244985,447.57530084483085,5.654980400996873,-53.12613976355917,-2.05584129031684
2025-05-27 10:45:54.855681,2025-06-01 10:45:54.855681,long,446.304521241434,439.94169473239424,4.606019710314644,-29.30730431394954,-1.425669292200086
2025-09-07 10:45:54.855681,2025-09-21 10:45:54.855681,long,413.9555208151208,444.74442868823996,3.7123840200974363,114.30024958441976,7.4377333614231445
